country,decile,year,data_level,ewbi_score,eu_priority_score,secondary_score,primary_score,eu_priority,secondary_indicator,primary_index
EL,All Deciles,2009,Secondary Indicator,,,0.7513110905416689,,Agriculture and Food,Nutrition need,
EL,All Deciles,2009,Secondary Indicator,,,0.9498360076385016,,Agriculture and Food,Nutrition expense,
EL,All Deciles,2009,Secondary Indicator,,,0.4348150186907935,,Energy and Housing,Housing quality,
EL,All Deciles,2009,Secondary Indicator,,,0.508641350779105,,Energy and Housing,Energy,
EL,All Deciles,2009,Secondary Indicator,,,0.7239069983110534,,Energy and Housing,Housing expense,
EL,All Deciles,2009,Secondary Indicator,,,0.801732412576095,,Equality,Life satisfaction,
EL,All Deciles,2009,Secondary Indicator,,,0.0485380415503682,,Equality,Security,
EL,All Deciles,2009,Secondary Indicator,,,0.5832749369677095,,Equality,Community,
EL,All Deciles,2009,Secondary Indicator,,,0.5550967213175131,,Equality,Digital Skills,
EL,All Deciles,2009,Secondary Indicator,,,0.6492280635312333,,Health and Animal Welfare,Health condition and impact,
EL,All Deciles,2009,Secondary Indicator,,,0.711175540586094,,Health and Animal Welfare,Health cost and medical care,
EL,All Deciles,2009,Secondary Indicator,,,0.5965865329557457,,Health and Animal Welfare,Accidents and addictive behaviour,
EL,All Deciles,2009,Secondary Indicator,,,0.4423671628635636,,"Intergenerational Fairness, Youth, Culture and Sport",Education,
EL,All Deciles,2009,Secondary Indicator,,,0.0532543390909076,,"Intergenerational Fairness, Youth, Culture and Sport",Education expense,
EL,All Deciles,2009,Secondary Indicator,,,0.5005,,"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,
EL,All Deciles,2009,Secondary Indicator,,,0.5876912984124358,,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,
EL,All Deciles,2009,Secondary Indicator,,,0.4563632541431087,,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,
EL,All Deciles,2009,Secondary Indicator,,,0.3261268281289003,,Sustainable Transport and Tourism,Transport,
EL,All Deciles,2009,Secondary Indicator,,,0.6665241473622646,,Sustainable Transport and Tourism,Tourism,
EL,All Deciles,2010,EWBI,0.4152400510147804,,,,,,
EL,All Deciles,2010,EU Priority,,0.8505735490900852,,,Agriculture and Food,,
EL,All Deciles,2010,EU Priority,,0.5557877892603172,,,Energy and Housing,,
EL,All Deciles,2010,EU Priority,,0.4971605281029214,,,Equality,,
EL,All Deciles,2010,EU Priority,,0.6523300456910244,,,Health and Animal Welfare,,
EL,All Deciles,2010,EU Priority,,0.3320405006514904,,,"Intergenerational Fairness, Youth, Culture and Sport",,
EL,All Deciles,2010,EU Priority,,0.5220272762777722,,,"Social Rights and Skills, Quality Jobs and Preparedness",,
EL,All Deciles,2010,EU Priority,,0.4963254877455825,,,Sustainable Transport and Tourism,,
EL,All Deciles,2010,Secondary Indicator,,,0.7513110905416689,,Agriculture and Food,Nutrition need,
EL,All Deciles,2010,Secondary Indicator,,,0.9498360076385016,,Agriculture and Food,Nutrition expense,
EL,All Deciles,2010,Secondary Indicator,,,0.4348150186907935,,Energy and Housing,Housing quality,
EL,All Deciles,2010,Secondary Indicator,,,0.508641350779105,,Energy and Housing,Energy,
EL,All Deciles,2010,Secondary Indicator,,,0.7239069983110534,,Energy and Housing,Housing expense,
EL,All Deciles,2010,Secondary Indicator,,,0.801732412576095,,Equality,Life satisfaction,
EL,All Deciles,2010,Secondary Indicator,,,0.0485380415503682,,Equality,Security,
EL,All Deciles,2010,Secondary Indicator,,,0.5832749369677095,,Equality,Community,
EL,All Deciles,2010,Secondary Indicator,,,0.5550967213175131,,Equality,Digital Skills,
EL,All Deciles,2010,Secondary Indicator,,,0.6492280635312333,,Health and Animal Welfare,Health condition and impact,
EL,All Deciles,2010,Secondary Indicator,,,0.711175540586094,,Health and Animal Welfare,Health cost and medical care,
EL,All Deciles,2010,Secondary Indicator,,,0.5965865329557457,,Health and Animal Welfare,Accidents and addictive behaviour,
EL,All Deciles,2010,Secondary Indicator,,,0.4423671628635636,,"Intergenerational Fairness, Youth, Culture and Sport",Education,
EL,All Deciles,2010,Secondary Indicator,,,0.0532543390909076,,"Intergenerational Fairness, Youth, Culture and Sport",Education expense,
EL,All Deciles,2010,Secondary Indicator,,,0.5005,,"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,
EL,All Deciles,2010,Secondary Indicator,,,0.5876912984124358,,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,
EL,All Deciles,2010,Secondary Indicator,,,0.4563632541431087,,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,
EL,All Deciles,2010,Secondary Indicator,,,0.3261268281289003,,Sustainable Transport and Tourism,Transport,
EL,All Deciles,2010,Secondary Indicator,,,0.6665241473622646,,Sustainable Transport and Tourism,Tourism,
EL,All Deciles,2011,EWBI,0.3998928399534676,,,,,,
EL,All Deciles,2011,EU Priority,,0.8505735490900852,,,Agriculture and Food,,
EL,All Deciles,2011,EU Priority,,0.5557877892603172,,,Energy and Housing,,
EL,All Deciles,2011,EU Priority,,0.4971605281029214,,,Equality,,
EL,All Deciles,2011,EU Priority,,0.6523300456910244,,,Health and Animal Welfare,,
EL,All Deciles,2011,EU Priority,,0.3320405006514904,,,"Intergenerational Fairness, Youth, Culture and Sport",,
EL,All Deciles,2011,EU Priority,,0.5220272762777722,,,"Social Rights and Skills, Quality Jobs and Preparedness",,
EL,All Deciles,2011,EU Priority,,0.4963254877455825,,,Sustainable Transport and Tourism,,
EL,All Deciles,2011,Secondary Indicator,,,0.7513110905416689,,Agriculture and Food,Nutrition need,
EL,All Deciles,2011,Secondary Indicator,,,0.9498360076385016,,Agriculture and Food,Nutrition expense,
EL,All Deciles,2011,Secondary Indicator,,,0.4348150186907935,,Energy and Housing,Housing quality,
EL,All Deciles,2011,Secondary Indicator,,,0.508641350779105,,Energy and Housing,Energy,
EL,All Deciles,2011,Secondary Indicator,,,0.7239069983110534,,Energy and Housing,Housing expense,
EL,All Deciles,2011,Secondary Indicator,,,0.801732412576095,,Equality,Life satisfaction,
EL,All Deciles,2011,Secondary Indicator,,,0.0485380415503682,,Equality,Security,
EL,All Deciles,2011,Secondary Indicator,,,0.5832749369677095,,Equality,Community,
EL,All Deciles,2011,Secondary Indicator,,,0.5550967213175131,,Equality,Digital Skills,
EL,All Deciles,2011,Secondary Indicator,,,0.6492280635312333,,Health and Animal Welfare,Health condition and impact,
EL,All Deciles,2011,Secondary Indicator,,,0.711175540586094,,Health and Animal Welfare,Health cost and medical care,
EL,All Deciles,2011,Secondary Indicator,,,0.5965865329557457,,Health and Animal Welfare,Accidents and addictive behaviour,
EL,All Deciles,2011,Secondary Indicator,,,0.4423671628635636,,"Intergenerational Fairness, Youth, Culture and Sport",Education,
EL,All Deciles,2011,Secondary Indicator,,,0.0532543390909076,,"Intergenerational Fairness, Youth, Culture and Sport",Education expense,
EL,All Deciles,2011,Secondary Indicator,,,0.5005,,"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,
EL,All Deciles,2011,Secondary Indicator,,,0.5876912984124358,,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,
EL,All Deciles,2011,Secondary Indicator,,,0.4563632541431087,,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,
EL,All Deciles,2011,Secondary Indicator,,,0.3261268281289003,,Sustainable Transport and Tourism,Transport,
EL,All Deciles,2011,Secondary Indicator,,,0.6665241473622646,,Sustainable Transport and Tourism,Tourism,
EL,All Deciles,2012,EWBI,0.3828848483889109,,,,,,
EL,All Deciles,2012,EU Priority,,0.8505735490900852,,,Agriculture and Food,,
EL,All Deciles,2012,EU Priority,,0.5557877892603172,,,Energy and Housing,,
EL,All Deciles,2012,EU Priority,,0.4971605281029214,,,Equality,,
EL,All Deciles,2012,EU Priority,,0.6523300456910244,,,Health and Animal Welfare,,
EL,All Deciles,2012,EU Priority,,0.3320405006514904,,,"Intergenerational Fairness, Youth, Culture and Sport",,
EL,All Deciles,2012,EU Priority,,0.5220272762777722,,,"Social Rights and Skills, Quality Jobs and Preparedness",,
EL,All Deciles,2012,EU Priority,,0.4963254877455825,,,Sustainable Transport and Tourism,,
EL,All Deciles,2012,Secondary Indicator,,,0.7513110905416689,,Agriculture and Food,Nutrition need,
EL,All Deciles,2012,Secondary Indicator,,,0.9498360076385016,,Agriculture and Food,Nutrition expense,
EL,All Deciles,2012,Secondary Indicator,,,0.4348150186907935,,Energy and Housing,Housing quality,
EL,All Deciles,2012,Secondary Indicator,,,0.508641350779105,,Energy and Housing,Energy,
EL,All Deciles,2012,Secondary Indicator,,,0.7239069983110534,,Energy and Housing,Housing expense,
EL,All Deciles,2012,Secondary Indicator,,,0.801732412576095,,Equality,Life satisfaction,
EL,All Deciles,2012,Secondary Indicator,,,0.0485380415503682,,Equality,Security,
EL,All Deciles,2012,Secondary Indicator,,,0.5832749369677095,,Equality,Community,
EL,All Deciles,2012,Secondary Indicator,,,0.5550967213175131,,Equality,Digital Skills,
EL,All Deciles,2012,Secondary Indicator,,,0.6492280635312333,,Health and Animal Welfare,Health condition and impact,
EL,All Deciles,2012,Secondary Indicator,,,0.711175540586094,,Health and Animal Welfare,Health cost and medical care,
EL,All Deciles,2012,Secondary Indicator,,,0.5965865329557457,,Health and Animal Welfare,Accidents and addictive behaviour,
EL,All Deciles,2012,Secondary Indicator,,,0.4423671628635636,,"Intergenerational Fairness, Youth, Culture and Sport",Education,
EL,All Deciles,2012,Secondary Indicator,,,0.0532543390909076,,"Intergenerational Fairness, Youth, Culture and Sport",Education expense,
EL,All Deciles,2012,Secondary Indicator,,,0.5005,,"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,
EL,All Deciles,2012,Secondary Indicator,,,0.5876912984124358,,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,
EL,All Deciles,2012,Secondary Indicator,,,0.4563632541431087,,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,
EL,All Deciles,2012,Secondary Indicator,,,0.3261268281289003,,Sustainable Transport and Tourism,Transport,
EL,All Deciles,2012,Secondary Indicator,,,0.6665241473622646,,Sustainable Transport and Tourism,Tourism,
EL,All Deciles,2013,EWBI,0.3522510655140901,,,,,,
EL,All Deciles,2013,EU Priority,,0.8505735490900852,,,Agriculture and Food,,
EL,All Deciles,2013,EU Priority,,0.5557877892603172,,,Energy and Housing,,
EL,All Deciles,2013,EU Priority,,0.4971605281029214,,,Equality,,
EL,All Deciles,2013,EU Priority,,0.6523300456910244,,,Health and Animal Welfare,,
EL,All Deciles,2013,EU Priority,,0.3320405006514904,,,"Intergenerational Fairness, Youth, Culture and Sport",,
EL,All Deciles,2013,EU Priority,,0.5220272762777722,,,"Social Rights and Skills, Quality Jobs and Preparedness",,
EL,All Deciles,2013,EU Priority,,0.4963254877455825,,,Sustainable Transport and Tourism,,
EL,All Deciles,2013,Secondary Indicator,,,0.7513110905416689,,Agriculture and Food,Nutrition need,
EL,All Deciles,2013,Secondary Indicator,,,0.9498360076385016,,Agriculture and Food,Nutrition expense,
EL,All Deciles,2013,Secondary Indicator,,,0.4348150186907935,,Energy and Housing,Housing quality,
EL,All Deciles,2013,Secondary Indicator,,,0.508641350779105,,Energy and Housing,Energy,
EL,All Deciles,2013,Secondary Indicator,,,0.7239069983110534,,Energy and Housing,Housing expense,
EL,All Deciles,2013,Secondary Indicator,,,0.801732412576095,,Equality,Life satisfaction,
EL,All Deciles,2013,Secondary Indicator,,,0.0485380415503682,,Equality,Security,
EL,All Deciles,2013,Secondary Indicator,,,0.5832749369677095,,Equality,Community,
EL,All Deciles,2013,Secondary Indicator,,,0.5550967213175131,,Equality,Digital Skills,
EL,All Deciles,2013,Secondary Indicator,,,0.6492280635312333,,Health and Animal Welfare,Health condition and impact,
EL,All Deciles,2013,Secondary Indicator,,,0.711175540586094,,Health and Animal Welfare,Health cost and medical care,
EL,All Deciles,2013,Secondary Indicator,,,0.5965865329557457,,Health and Animal Welfare,Accidents and addictive behaviour,
EL,All Deciles,2013,Secondary Indicator,,,0.4423671628635636,,"Intergenerational Fairness, Youth, Culture and Sport",Education,
EL,All Deciles,2013,Secondary Indicator,,,0.0532543390909076,,"Intergenerational Fairness, Youth, Culture and Sport",Education expense,
EL,All Deciles,2013,Secondary Indicator,,,0.5005,,"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,
EL,All Deciles,2013,Secondary Indicator,,,0.5876912984124358,,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,
EL,All Deciles,2013,Secondary Indicator,,,0.4563632541431087,,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,
EL,All Deciles,2013,Secondary Indicator,,,0.3261268281289003,,Sustainable Transport and Tourism,Transport,
EL,All Deciles,2013,Secondary Indicator,,,0.6665241473622646,,Sustainable Transport and Tourism,Tourism,
EL,All Deciles,2014,EWBI,0.3463474968033314,,,,,,
EL,All Deciles,2014,EU Priority,,0.8505735490900852,,,Agriculture and Food,,
EL,All Deciles,2014,EU Priority,,0.5557877892603172,,,Energy and Housing,,
EL,All Deciles,2014,EU Priority,,0.4971605281029214,,,Equality,,
EL,All Deciles,2014,EU Priority,,0.6523300456910244,,,Health and Animal Welfare,,
EL,All Deciles,2014,EU Priority,,0.3320405006514904,,,"Intergenerational Fairness, Youth, Culture and Sport",,
EL,All Deciles,2014,EU Priority,,0.5220272762777722,,,"Social Rights and Skills, Quality Jobs and Preparedness",,
EL,All Deciles,2014,EU Priority,,0.4963254877455825,,,Sustainable Transport and Tourism,,
EL,All Deciles,2014,Secondary Indicator,,,0.7513110905416689,,Agriculture and Food,Nutrition need,
EL,All Deciles,2014,Secondary Indicator,,,0.9498360076385016,,Agriculture and Food,Nutrition expense,
EL,All Deciles,2014,Secondary Indicator,,,0.4348150186907935,,Energy and Housing,Housing quality,
EL,All Deciles,2014,Secondary Indicator,,,0.508641350779105,,Energy and Housing,Energy,
EL,All Deciles,2014,Secondary Indicator,,,0.7239069983110534,,Energy and Housing,Housing expense,
EL,All Deciles,2014,Secondary Indicator,,,0.801732412576095,,Equality,Life satisfaction,
EL,All Deciles,2014,Secondary Indicator,,,0.0485380415503682,,Equality,Security,
EL,All Deciles,2014,Secondary Indicator,,,0.5832749369677095,,Equality,Community,
EL,All Deciles,2014,Secondary Indicator,,,0.5550967213175131,,Equality,Digital Skills,
EL,All Deciles,2014,Secondary Indicator,,,0.6492280635312333,,Health and Animal Welfare,Health condition and impact,
EL,All Deciles,2014,Secondary Indicator,,,0.711175540586094,,Health and Animal Welfare,Health cost and medical care,
EL,All Deciles,2014,Secondary Indicator,,,0.5965865329557457,,Health and Animal Welfare,Accidents and addictive behaviour,
EL,All Deciles,2014,Secondary Indicator,,,0.4423671628635636,,"Intergenerational Fairness, Youth, Culture and Sport",Education,
EL,All Deciles,2014,Secondary Indicator,,,0.0532543390909076,,"Intergenerational Fairness, Youth, Culture and Sport",Education expense,
EL,All Deciles,2014,Secondary Indicator,,,0.5005,,"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,
EL,All Deciles,2014,Secondary Indicator,,,0.5876912984124358,,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,
EL,All Deciles,2014,Secondary Indicator,,,0.4563632541431087,,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,
EL,All Deciles,2014,Secondary Indicator,,,0.3261268281289003,,Sustainable Transport and Tourism,Transport,
EL,All Deciles,2014,Secondary Indicator,,,0.6665241473622646,,Sustainable Transport and Tourism,Tourism,
EL,All Deciles,2015,EWBI,0.5656072029526141,,,,,,
EL,All Deciles,2015,EU Priority,,0.8505735490900852,,,Agriculture and Food,,
EL,All Deciles,2015,EU Priority,,0.5557877892603172,,,Energy and Housing,,
EL,All Deciles,2015,EU Priority,,0.4971605281029214,,,Equality,,
EL,All Deciles,2015,EU Priority,,0.6523300456910244,,,Health and Animal Welfare,,
EL,All Deciles,2015,EU Priority,,0.3320405006514904,,,"Intergenerational Fairness, Youth, Culture and Sport",,
EL,All Deciles,2015,EU Priority,,0.5220272762777722,,,"Social Rights and Skills, Quality Jobs and Preparedness",,
EL,All Deciles,2015,EU Priority,,0.4963254877455825,,,Sustainable Transport and Tourism,,
EL,All Deciles,2015,Secondary Indicator,,,0.7513110905416689,,Agriculture and Food,Nutrition need,
EL,All Deciles,2015,Secondary Indicator,,,0.9498360076385016,,Agriculture and Food,Nutrition expense,
EL,All Deciles,2015,Secondary Indicator,,,0.4348150186907935,,Energy and Housing,Housing quality,
EL,All Deciles,2015,Secondary Indicator,,,0.508641350779105,,Energy and Housing,Energy,
EL,All Deciles,2015,Secondary Indicator,,,0.7239069983110534,,Energy and Housing,Housing expense,
