ISO2,ISO_Type,Country,Region,Emissions_scope,Warming_scenario,Probability_of_reach,Budget_distribution_scenario,Years_to_neutrality_from_latest_available,Years_to_neutrality_from_today,Neutrality_year,Latest_year,Latest_population,Latest_annual_CO2_emissions_Mt,Latest_cumulative_CO2_emissions_Mt,Latest_emissions_per_capita_t,Latest_cumulative_population,Share_of_cumulative_population_Latest_to_2050,Share_of_cumulative_population_1970_to_2050,Share_of_cumulative_population_1970_to_latest,share_of_capacity,Global_Carbon_budget,Country_carbon_budget,Country_budget_per_capita,Share_of_cumulative_emissions,Global_Total_Budget,Total_available_budget,Latest_cumulative_emissions_per_capita,Share_of_global_cumulative_emissions,Country_theoretical_budget,Country_share_of_positive_budgets,scenario_id
DM,Country,Dominica,Latin America and Caribbean,Territory,2°C,50%,Population,107,75,2100,2023.0,66510.5,0.16306,5.111877,2.451642973665812,3769542.0,7.364872791542203e-06,9.903069627548686e-06,8.2756665700997e-06,0.0,1182596.667995,8.709674023484844,130.95186509626066,3.7818761296178236e-06,1182601.779872,2534274.2017900003,7.685819532254305e-05,3.7818761296178236e-06,,,1001
DM,Country,Dominica,Latin America and Caribbean,Territory,2°C,50%,Responsibility,149,76,2100,2023.0,66510.5,0.16306,5.111877,2.451642973665812,3769542.0,7.364872791542203e-06,9.903069627548686e-06,8.2756665700997e-06,0.0,1182596.667995,12.136382981444182,238.47259141368065,3.7818761296178236e-06,1182601.779872,2534274.2017900003,7.685819532254305e-05,3.7818761296178236e-06,15.860931291219607,1.0262487042197125e-05,1002
DM,Country,Dominica,Latin America and Caribbean,Territory,2°C,67%,Population,82,75,2100,2023.0,66510.5,0.16306,5.111877,2.451642973665812,3769542.0,7.364872791542203e-06,9.903069627548686e-06,8.2756665700997e-06,0.0,907596.667995,6.684334005810738,100.50043234994081,3.7818761296178236e-06,907601.779872,2259274.2017900003,7.685819532254305e-05,3.7818761296178236e-06,,,1003
DM,Country,Dominica,Latin America and Caribbean,Territory,2°C,67%,Responsibility,115,76,2100,2023.0,66510.5,0.16306,5.111877,2.451642973665812,3769542.0,7.364872791542203e-06,9.903069627548686e-06,8.2756665700997e-06,0.0,907596.667995,9.355978827821357,204.2553128369534,3.7818761296178236e-06,907601.779872,2259274.2017900003,7.685819532254305e-05,3.7818761296178236e-06,13.58512298444219,1.030852046701531e-05,1004
DK,Country,Denmark,Europe,Territory,1.5°C,50%,Population,11,9,2034,2023.0,5948136.5,27.264779,2810.041715,4.5837513984421845,288375520.0,0.0006855374523084199,0.000816005243477729,0.0007401056132105432,0.0004469975523322,210596.667995,144.37190324193446,24.271787179385417,0.002078929067579058,213406.70971,1562274.20179,0.00047242387847017293,0.002078929067579058,,,1005
DK,Country,Denmark,Europe,Territory,1.5°C,50%,Responsibility,-33,-35,1990,2023.0,5948136.5,27.264779,2810.041715,4.5837513984421845,288375520.0,0.0006855374523084199,0.000816005243477729,0.0007401056132105432,0.0004469975523322,210596.667995,-1653.7938088811998,-278.0356181942361,0.002078929067579058,213406.70971,1562274.20179,0.00047242387847017293,0.002078929067579058,-1653.7938088811998,,1006
DK,Country,Denmark,Europe,Territory,1.5°C,50%,NDC Pledges,27,25,2050,2023.0,5948136.5,27.264779,2810.041715,4.5837513984421845,288375520.0,0.0006855374523084199,0.000816005243477729,0.0007401056132105432,0.0004469975523322,210596.667995,368.0745165,61.88064387896949,0.002078929067579058,213406.70971,1562274.20179,0.00047242387847017293,0.002078929067579058,,,1007
DK,Country,Denmark,Europe,Territory,1.5°C,50%,Capacity,-42,-44,1981,2023.0,5948136.5,27.264779,2810.041715,4.5837513984421845,288375520.0,0.0006855374523084199,0.000816005243477729,0.0007401056132105432,0.0004469975523322,210596.667995,-2111.7089707281284,-355.0202606695607,0.002078929067579058,213406.70971,1562274.20179,0.00047242387847017293,0.002078929067579058,-2111.7089707281284,,1008
DK,Country,Denmark,Europe,Territory,1.5°C,67%,Population,1,-1,2024,2023.0,5948136.5,27.264779,2810.041715,4.5837513984421845,288375520.0,0.0006855374523084199,0.000816005243477729,0.0007401056132105432,0.0004469975523322,23596.667995000003,16.176399660259936,2.719574384390798,0.002078929067579058,26406.709710000003,1375274.20179,0.00047242387847017293,0.002078929067579058,,,1009
DK,Country,Denmark,Europe,Territory,1.5°C,67%,Responsibility,-36,-38,1987,2023.0,5948136.5,27.264779,2810.041715,4.5837513984421845,288375520.0,0.0006855374523084199,0.000816005243477729,0.0007401056132105432,0.0004469975523322,23596.667995000003,-1792.1935585515714,-301.30336762641065,0.002078929067579058,26406.709710000003,1375274.20179,0.00047242387847017293,0.002078929067579058,-1792.1935585515714,,1010
DK,Country,Denmark,Europe,Territory,1.5°C,67%,NDC Pledges,27,25,2050,2023.0,5948136.5,27.264779,2810.041715,4.5837513984421845,288375520.0,0.0006855374523084199,0.000816005243477729,0.0007401056132105432,0.0004469975523322,23596.667995000003,368.0745165,61.88064387896949,0.002078929067579058,26406.709710000003,1375274.20179,0.00047242387847017293,0.002078929067579058,,,1011
DK,Country,Denmark,Europe,Territory,1.5°C,67%,Capacity,-43,-45,1980,2023.0,5948136.5,27.264779,2810.041715,4.5837513984421845,288375520.0,0.0006855374523084199,0.000816005243477729,0.0007401056132105432,0.0004469975523322,23596.667995000003,-2195.2975130142495,-369.07315644391304,0.002078929067579058,26406.709710000003,1375274.20179,0.00047242387847017293,0.002078929067579058,-2195.2975130142495,,1012
DK,Country,Denmark,Europe,Territory,2°C,50%,Population,59,57,2082,2023.0,5948136.5,27.264779,2810.041715,4.5837513984421845,288375520.0,0.0006855374523084199,0.000816005243477729,0.0007401056132105432,0.0004469975523322,1182596.667995,810.7143068857187,136.29719272342166,0.002078929067579058,1185406.70971,2534274.2017900003,0.00047242387847017293,0.002078929067579058,,,1013
DK,Country,Denmark,Europe,Territory,2°C,50%,Responsibility,-21,-23,2002,2023.0,5948136.5,27.264779,2810.041715,4.5837513984421845,288375520.0,0.0006855374523084199,0.000816005243477729,0.0007401056132105432,0.0004469975523322,1182596.667995,-934.4111528405517,-157.09309173394922,0.002078929067579058,1185406.70971,2534274.2017900003,0.00047242387847017293,0.002078929067579058,-934.4111528405517,,1014
DK,Country,Denmark,Europe,Territory,2°C,50%,NDC Pledges,27,25,2050,2023.0,5948136.5,27.264779,2810.041715,4.5837513984421845,288375520.0,0.0006855374523084199,0.000816005243477729,0.0007401056132105432,0.0004469975523322,1182596.667995,368.0745165,61.88064387896949,0.002078929067579058,1185406.70971,2534274.2017900003,0.00047242387847017293,0.002078929067579058,,,1015
DK,Country,Denmark,Europe,Territory,2°C,50%,Capacity,-34,-36,1989,2023.0,5948136.5,27.264779,2810.041715,4.5837513984421845,288375520.0,0.0006855374523084199,0.000816005243477729,0.0007401056132105432,0.0004469975523322,1182596.667995,-1677.2273498612296,-281.9752623130336,0.002078929067579058,1185406.70971,2534274.2017900003,0.00047242387847017293,0.002078929067579058,-1677.2273498612296,,1016
DK,Country,Denmark,Europe,Territory,2°C,67%,Population,46,44,2069,2023.0,5948136.5,27.264779,2810.041715,4.5837513984421845,288375520.0,0.0006855374523084199,0.000816005243477729,0.0007401056132105432,0.0004469975523322,907596.667995,622.1915075009032,104.60276214254719,0.002078929067579058,910406.7097100001,2259274.2017900003,0.00047242387847017293,0.002078929067579058,,,1017
DK,Country,Denmark,Europe,Territory,2°C,67%,Responsibility,-25,-27,1998,2023.0,5948136.5,27.264779,2810.041715,4.5837513984421845,288375520.0,0.0006855374523084199,0.000816005243477729,0.0007401056132105432,0.0004469975523322,907596.667995,-1137.9401964734511,-191.3103703106765,0.002078929067579058,910406.7097100001,2259274.2017900003,0.00047242387847017293,0.002078929067579058,-1137.9401964734511,,1018
DK,Country,Denmark,Europe,Territory,2°C,67%,NDC Pledges,27,25,2050,2023.0,5948136.5,27.264779,2810.041715,4.5837513984421845,288375520.0,0.0006855374523084199,0.000816005243477729,0.0007401056132105432,0.0004469975523322,907596.667995,368.0745165,61.88064387896949,0.002078929067579058,910406.7097100001,2259274.2017900003,0.00047242387847017293,0.002078929067579058,,,1019
DK,Country,Denmark,Europe,Territory,2°C,67%,Capacity,-36,-38,1987,2023.0,5948136.5,27.264779,2810.041715,4.5837513984421845,288375520.0,0.0006855374523084199,0.000816005243477729,0.0007401056132105432,0.0004469975523322,907596.667995,-1800.1516767525848,-302.6412855106107,0.002078929067579058,910406.7097100001,2259274.2017900003,0.00047242387847017293,0.002078929067579058,-1800.1516767525848,,1020
DK,Country,Denmark,Europe,Consumption,1.5°C,50%,Population,8,5,2030,2022.0,5902903.5,45.41,3294.03633152,7.692824387185052,282427383.5,0.0007679935823820435,0.0008945814449287957,0.000740877795774392,0.0004497271888574,230438.2834789879,176.97512284699678,29.981029309897544,0.0025334196230600977,233732.3198105079,1530671.4945651006,0.0005580366224045506,0.0025334196230600977,,,1021
DK,Country,Denmark,Europe,Consumption,1.5°C,50%,Responsibility,-35,-38,1987,2022.0,5902903.5,45.41,3294.03633152,7.692824387185052,282427383.5,0.0007679935823820435,0.0008945814449287957,0.000740877795774392,0.0004497271888574,230438.2834789879,-2159.995808571914,-365.92090800263196,0.0025334196230600977,233732.3198105079,1530671.4945651006,0.0005580366224045506,0.0025334196230600977,-2159.995808571914,,1022
DK,Country,Denmark,Europe,Consumption,1.5°C,50%,Capacity,-42,-45,1980,2022.0,5902903.5,45.41,3294.03633152,7.692824387185052,282427383.5,0.0007679935823820435,0.0008945814449287957,0.000740877795774392,0.0004497271888574,230438.2834789879,-2605.6517432050823,-441.41865832722533,0.0025334196230600977,233732.3198105079,1530671.4945651006,0.0005580366224045506,0.0025334196230600977,-2605.6517432050823,,1023
DK,Country,Denmark,Europe,Consumption,1.5°C,67%,Population,2,-1,2024,2022.0,5902903.5,45.41,3294.03633152,7.692824387185052,282427383.5,0.0007679935823820435,0.0008945814449287957,0.000740877795774392,0.0004497271888574,55976.91096655577,42.98990838388587,7.282841127910336,0.0025334196230600977,59270.94729807577,1356210.1220526686,0.0005580366224045506,0.0025334196230600977,,,1024
DK,Country,Denmark,Europe,Consumption,1.5°C,67%,Responsibility,-37,-40,1985,2022.0,5902903.5,45.41,3294.03633152,7.692824387185052,282427383.5,0.0007679935823820435,0.0008945814449287957,0.000740877795774392,0.0004497271888574,55976.91096655577,-2289.2503656866998,-387.817684244152,0.0025334196230600977,59270.94729807577,1356210.1220526686,0.0005580366224045506,0.0025334196230600977,-2289.2503656866998,,1025
DK,Country,Denmark,Europe,Consumption,1.5°C,67%,Capacity,-43,-46,1979,2022.0,5902903.5,45.41,3294.03633152,7.692824387185052,282427383.5,0.0007679935823820435,0.0008945814449287957,0.000740877795774392,0.0004497271888574,55976.91096655577,-2684.1117658293024,-454.71042611984126,0.0025334196230600977,59270.94729807577,1356210.1220526686,0.0005580366224045506,0.0025334196230600977,-2684.1117658293024,,1026
DK,Country,Denmark,Europe,Consumption,2°C,50%,Population,38,35,2060,2022.0,5902903.5,45.41,3294.03633152,7.692824387185052,282427383.5,0.0007679935823820435,0.0008945814449287957,0.000740877795774392,0.0004497271888574,1137264.2411371914,873.4116386659479,147.963055582045,0.0025334196230600977,1140558.2774687114,2437497.452223304,0.0005580366224045506,0.0025334196230600977,,,1027
DK,Country,Denmark,Europe,Consumption,2°C,50%,Responsibility,-25,-28,1997,2022.0,5902903.5,45.41,3294.03633152,7.692824387185052,282427383.5,0.0007679935823820435,0.0008945814449287957,0.000740877795774392,0.0004497271888574,1137264.2411371914,-1488.1485919111021,-252.10450957077344,0.0025334196230600977,1140558.2774687114,2437497.452223304,0.0005580366224045506,0.0025334196230600977,-1488.1485919111021,,1028
DK,Country,Denmark,Europe,Consumption,2°C,50%,Capacity,-35,-38,1987,2022.0,5902903.5,45.41,3294.03633152,7.692824387185052,282427383.5,0.0007679935823820435,0.0008945814449287957,0.000740877795774392,0.0004497271888574,1137264.2411371914,-2197.827454484539,-372.32989739448374,0.0025334196230600977,1140558.2774687114,2437497.452223304,0.0005580366224045506,0.0025334196230600977,-2197.827454484539,,1029
DK,Country,Denmark,Europe,Consumption,2°C,67%,Population,30,27,2052,2022.0,5902903.5,45.41,3294.03633152,7.692824387185052,282427383.5,0.0007679935823820435,0.0008945814449287957,0.000740877795774392,0.0004497271888574,880703.399207144,676.3745585731375,114.5833670791226,0.0025334196230600977,883997.435538664,2180936.610293257,0.0005580366224045506,0.0025334196230600977,,,1030
DK,Country,Denmark,Europe,Consumption,2°C,67%,Responsibility,-27,-30,1995,2022.0,5902903.5,45.41,3294.03633152,7.692824387185052,282427383.5,0.0007679935823820435,0.0008945814449287957,0.000740877795774392,0.0004497271888574,880703.399207144,-1678.2288229622577,-284.30565110242065,0.0025334196230600977,883997.435538664,2180936.610293257,0.0005580366224045506,0.0025334196230600977,-1678.2288229622577,,1031
DK,Country,Denmark,Europe,Consumption,2°C,67%,Capacity,-37,-40,1985,2022.0,5902903.5,45.41,3294.03633152,7.692824387185052,282427383.5,0.0007679935823820435,0.0008945814449287957,0.000740877795774392,0.0004497271888574,880703.399207144,-2313.209840696627,-391.876614736566,0.0025334196230600977,883997.435538664,2180936.610293257,0.0005580366224045506,0.0025334196230600977,-2313.209840696627,,1032
DO,Country,Dominican Republic ,Latin America and Caribbean,Territory,1.5°C,50%,Population,18,16,2041,2023.0,11331265.5,32.019646,817.367888,2.825778462255606,431456520.0,0.0013813872028781346,0.0013770067319457719,0.0014099093390558494,0.001176421275271,210596.667995,290.9155421370682,25.67370274194601,0.0006047062761375782,211414.035883,1562274.20179,7.213385724657144e-05,0.0006047062761375782,,,1033
DO,Country,Dominican Republic ,Latin America and Caribbean,Territory,1.5°C,50%,Responsibility,24,23,2047,2023.0,11331265.5,32.019646,817.367888,2.825778462255606,431456520.0,0.0013813872028781346,0.0013770067319457719,0.0014099093390558494,0.001176421275271,210596.667995,387.0065215705984,122.25440302936538,0.0006047062761375782,211414.035883,1562274.20179,7.213385724657144e-05,0.0006047062761375782,1385.2970992697435,0.001837666878850081,1034
DO,Country,Dominican Republic ,Latin America and Caribbean,Territory,1.5°C,50%,Capacity,15,14,2038,2023.0,11331265.5,32.019646,817.367888,2.825778462255606,431456520.0,0.0013813872028781346,0.0013770067319457719,0.0014099093390558494,0.001176421275271,210596.667995,244.76920154046294,90.06273136859916,0.0006047062761375782,211414.035883,1562274.20179,7.213385724657144e-05,0.0006047062761375782,1020.5247207927755,0.001162265309659478,1035
DO,Country,Dominican Republic ,Latin America and Caribbean,Territory,1.5°C,67%,Population,2,0,2025,2023.0,11331265.5,32.019646,817.367888,2.825778462255606,431456520.0,0.0013813872028781346,0.0013770067319457719,0.0014099093390558494,0.001176421275271,23596.667995000003,32.596135198857056,2.876654438893613,0.0006047062761375782,24414.035883000004,1375274.20179,7.213385724657144e-05,0.0006047062761375782,,,1036
DO,Country,Dominican Republic ,Latin America and Caribbean,Territory,1.5°C,67%,Responsibility,3,2,2026,2023.0,11331265.5,32.019646,817.367888,2.825778462255606,431456520.0,0.0013813872028781346,0.0013770067319457719,0.0014099093390558494,0.001176421275271,23596.667995000003,42.334516874433255,98.98665359719085,0.0006047062761375782,24414.035883000004,1375274.20179,7.213385724657144e-05,0.0006047062761375782,1121.6440528662997,0.0017940887621677641,1037
DO,Country,Dominican Republic ,Latin America and Caribbean,Territory,1.5°C,67%,Capacity,2,1,2025,2023.0,11331265.5,32.019646,817.367888,2.825778462255606,431456520.0,0.0013813872028781346,0.0013770067319457719,0.0014099093390558494,0.001176421275271,23596.667995000003,25.662253955778738,70.64823803811662,0.0006047062761375782,24414.035883000004,1375274.20179,7.213385724657144e-05,0.0006047062761375782,800.5339423170985,0.0010875371879290933,1038
DO,Country,Dominican Republic ,Latin America and Caribbean,Territory,2°C,50%,Population,102,75,2100,2023.0,11331265.5,32.019646,817.367888,2.825778462255606,431456520.0,0.0013813872028781346,0.0013770067319457719,0.0014099093390558494,0.001176421275271,1182596.667995,1633.623903334615,144.1695901781328,0.0006047062761375782,1183414.0358830001,2534274.2017900003,7.213385724657144e-05,0.0006047062761375782,,,1039
DO,Country,Dominican Republic ,Latin America and Caribbean,Territory,2°C,50%,Responsibility,132,76,2100,2023.0,11331265.5,32.019646,817.367888,2.825778462255606,431456520.0,0.0013813872028781346,0.0013770067319457719,0.0014099093390558494,0.001176421275271,1182596.667995,2108.61403040131,243.19692948965232,0.0006047062761375782,1183414.0358830001,2534274.2017900003,7.213385724657144e-05,0.0006047062761375782,2755.7289768320297,0.001783037351167495,1040
DO,Country,Dominican Republic ,Latin America and Caribbean,Territory,2°C,50%,Capacity,93,76,2100,2023.0,11331265.5,32.019646,817.367888,2.825778462255606,431456520.0,0.0013813872028781346,0.0013770067319457719,0.0014099093390558494,0.001176421275271,1182596.667995,1490.2227352337272,190.9765683591288,0.0006047062761375782,1183414.0358830001,2534274.2017900003,7.213385724657144e-05,0.0006047062761375782,2164.006200356188,0.0012601276289407133,1041
DO,Country,Dominican Republic ,Latin America and Caribbean,Territory,2°C,67%,Population,78,75,2100,2023.0,11331265.5,32.019646,817.367888,2.825778462255606,431456520.0,0.0013813872028781346,0.0013770067319457719,0.0014099093390558494,0.001176421275271,907596.667995,1253.742422543128,110.64451914423222,0.0006047062761375782,908414.035883,2259274.2017900003,7.213385724657144e-05,0.0006047062761375782,,,1042
DO,Country,Dominican Republic ,Latin America and Caribbean,Territory,2°C,67%,Responsibility,102,76,2100,2023.0,11331265.5,32.019646,817.367888,2.825778462255606,431456520.0,0.0013813872028781346,0.0013770067319457719,0.0014099093390558494,0.001176421275271,907596.667995,1630.8276677623012,208.979650912925,0.0006047062761375782,908414.035883,2259274.2017900003,7.213385724657144e-05,0.0006047062761375782,2368.0039085916706,0.0017968638771724593,1043
DO,Country,Dominican Republic ,Latin America and Caribbean,Territory,2°C,67%,Capacity,71,70,2094,2023.0,11331265.5,32.019646,817.367888,2.825778462255606,431456520.0,0.0013813872028781346,0.0013770067319457719,0.0014099093390558494,0.001176421275271,907596.667995,1130.8893020535756,162.42584287312508,0.0006047062761375782,908414.035883,2259274.2017900003,7.213385724657144e-05,0.0006047062761375782,1840.4903496566628,0.0012460262823042953,1044
