country,decile,year,EU_Priority,Secondary_indicator,primary_index,Score,Level
LT,All,2012,Energy and Housing,Housing quality,HQ-SILC-1,0.8384213435434682,4 (Primary_indicator)
LT,All,2012,Energy and Housing,Energy,HE-SILC-1,0.4276972372000968,4 (Primary_indicator)
LT,All,2012,Energy and Housing,Energy,HE-SILC-2,0.7652692532206106,4 (Primary_indicator)
LT,All,2012,Energy and Housing,Energy,HE-HBS-1,0.9109251298448316,4 (Primary_indicator)
LT,All,2012,Energy and Housing,Energy,HE-HBS-2,0.9165472490888935,4 (Primary_indicator)
LT,All,2012,Equality,Security,ES-SILC-1,0.4034410621278672,4 (Primary_indicator)
LT,All,2012,Equality,Security,ES-SILC-2,0.6718809009857549,4 (Primary_indicator)
LT,All,2012,Equality,Community,EC-SILC-1,0.5214398249157088,4 (Primary_indicator)
LT,All,2012,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.29519451095154925,4 (Primary_indicator)
LT,All,2012,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.582631103889067,4 (Primary_indicator)
LT,All,2012,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.4844577304277535,4 (Primary_indicator)
LT,All,2012,Health and Animal Welfare,Health condition and impact,AH-SILC-4,0.56934637702189,4 (Primary_indicator)
LT,All,2012,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-1,0.4939239494717221,4 (Primary_indicator)
LT,All,2012,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-2,0.8717781573922776,4 (Primary_indicator)
LT,All,2012,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-3,0.9375836296218766,4 (Primary_indicator)
LT,All,2012,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,RU-SILC-1,0.6102918957149771,4 (Primary_indicator)
LT,All,2012,Energy and Housing,Housing quality,All,0.8384213435434682,3 (Secondary_indicator)
LT,All,2012,Energy and Housing,Energy,All,0.7578266428740782,3 (Secondary_indicator)
LT,All,2012,Equality,Security,All,0.5379720386926908,3 (Secondary_indicator)
LT,All,2012,Equality,Community,All,0.5214398249157088,3 (Secondary_indicator)
LT,All,2012,Health and Animal Welfare,Health condition and impact,All,0.48661049521073585,3 (Secondary_indicator)
LT,All,2012,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,All,0.7721167242331392,3 (Secondary_indicator)
LT,All,2012,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,All,0.6102918957149771,3 (Secondary_indicator)
LT,All,2012,Energy and Housing,All,All,0.7981239932087731,2 (EU_Priority)
LT,All,2012,Equality,All,All,0.5297059318041999,2 (EU_Priority)
LT,All,2012,Health and Animal Welfare,All,All,0.48661049521073585,2 (EU_Priority)
LT,All,2012,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.6912043099740581,2 (EU_Priority)
LT,All,2012,All,All,All,0.6264111825494418,1 (EWBI)
LU,All,2012,Energy and Housing,Housing quality,HQ-SILC-1,0.8743466457801895,4 (Primary_indicator)
LU,All,2012,Energy and Housing,Energy,HE-SILC-1,0.9377519323703546,4 (Primary_indicator)
LU,All,2012,Energy and Housing,Energy,HE-SILC-2,0.9735865006289219,4 (Primary_indicator)
LU,All,2012,Equality,Security,ES-SILC-1,0.836612102788019,4 (Primary_indicator)
LU,All,2012,Equality,Security,ES-SILC-2,0.9548162204267333,4 (Primary_indicator)
LU,All,2012,Equality,Community,EC-SILC-1,0.7868525118887084,4 (Primary_indicator)
LU,All,2012,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.7487747333488474,4 (Primary_indicator)
LU,All,2012,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.8358183982744388,4 (Primary_indicator)
LU,All,2012,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.671742701312178,4 (Primary_indicator)
LU,All,2012,Health and Animal Welfare,Health condition and impact,AH-SILC-4,0.32886103065626493,4 (Primary_indicator)
LU,All,2012,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-1,0.757329156075268,4 (Primary_indicator)
LU,All,2012,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-2,0.7828634383049569,4 (Primary_indicator)
LU,All,2012,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-3,0.7415571016513163,4 (Primary_indicator)
LU,All,2012,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,RU-SILC-1,0.8463388222795426,4 (Primary_indicator)
LU,All,2012,Energy and Housing,Housing quality,All,0.8743466457801895,3 (Secondary_indicator)
LU,All,2012,Energy and Housing,Energy,All,0.9557322096424095,3 (Secondary_indicator)
LU,All,2012,Equality,Security,All,0.8963166288722956,3 (Secondary_indicator)
LU,All,2012,Equality,Community,All,0.7868525118887084,3 (Secondary_indicator)
LU,All,2012,Health and Animal Welfare,Health condition and impact,All,0.6484021738512117,3 (Secondary_indicator)
LU,All,2012,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,All,0.7675751590726964,3 (Secondary_indicator)
LU,All,2012,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,All,0.8463388222795426,3 (Secondary_indicator)
LU,All,2012,Energy and Housing,All,All,0.9150394277112994,2 (EU_Priority)
LU,All,2012,Equality,All,All,0.841584570380502,2 (EU_Priority)
LU,All,2012,Health and Animal Welfare,All,All,0.6484021738512117,2 (EU_Priority)
LU,All,2012,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.8069569906761195,2 (EU_Priority)
LU,All,2012,All,All,All,0.8029957906547831,1 (EWBI)
LV,All,2012,Energy and Housing,Housing quality,HQ-SILC-1,0.6431985101169038,4 (Primary_indicator)
LV,All,2012,Energy and Housing,Energy,HE-SILC-1,0.6637341267941175,4 (Primary_indicator)
LV,All,2012,Energy and Housing,Energy,HE-SILC-2,0.5823435901140417,4 (Primary_indicator)
LV,All,2012,Energy and Housing,Energy,HE-HBS-1,0.9109251298448316,4 (Primary_indicator)
LV,All,2012,Energy and Housing,Energy,HE-HBS-2,0.9165472490888935,4 (Primary_indicator)
LV,All,2012,Equality,Security,ES-SILC-1,0.2699561050242158,4 (Primary_indicator)
LV,All,2012,Equality,Security,ES-SILC-2,0.5635257732021453,4 (Primary_indicator)
LV,All,2012,Equality,Community,EC-SILC-1,0.5840877534160772,4 (Primary_indicator)
LV,All,2012,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.4529072305099197,4 (Primary_indicator)
LV,All,2012,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.4397288243337736,4 (Primary_indicator)
LV,All,2012,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.4100839223310113,4 (Primary_indicator)
LV,All,2012,Health and Animal Welfare,Health condition and impact,AH-SILC-4,0.3790751346098868,4 (Primary_indicator)
LV,All,2012,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-1,0.49083970897572593,4 (Primary_indicator)
LV,All,2012,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-2,0.554569473569186,4 (Primary_indicator)
LV,All,2012,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-3,0.9507821807835876,4 (Primary_indicator)
LV,All,2012,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,RU-SILC-1,0.541047914794049,4 (Primary_indicator)
LV,All,2012,Energy and Housing,Housing quality,All,0.6431985101169038,3 (Secondary_indicator)
LV,All,2012,Energy and Housing,Energy,All,0.7710448063616193,3 (Secondary_indicator)
LV,All,2012,Equality,Security,All,0.417647150745041,3 (Secondary_indicator)
LV,All,2012,Equality,Community,All,0.5840877534160772,3 (Secondary_indicator)
LV,All,2012,Health and Animal Welfare,Health condition and impact,All,0.4247000952604424,3 (Secondary_indicator)
LV,All,2012,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,All,0.67676862816335,3 (Secondary_indicator)
LV,All,2012,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,All,0.541047914794049,3 (Secondary_indicator)
LV,All,2012,Energy and Housing,All,All,0.7071216582392615,2 (EU_Priority)
LV,All,2012,Equality,All,All,0.5008674520805592,2 (EU_Priority)
LV,All,2012,Health and Animal Welfare,All,All,0.4247000952604424,2 (EU_Priority)
LV,All,2012,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.6089082714786995,2 (EU_Priority)
LV,All,2012,All,All,All,0.5603993692647407,1 (EWBI)
MT,All,2012,Energy and Housing,Housing quality,HQ-SILC-1,0.9642503023255614,4 (Primary_indicator)
MT,All,2012,Energy and Housing,Energy,HE-SILC-1,0.6539591843024114,4 (Primary_indicator)
MT,All,2012,Energy and Housing,Energy,HE-SILC-2,0.8343224811948664,4 (Primary_indicator)
MT,All,2012,Energy and Housing,Energy,HE-HBS-1,0.9109251298448316,4 (Primary_indicator)
MT,All,2012,Energy and Housing,Energy,HE-HBS-2,0.9165472490888935,4 (Primary_indicator)
MT,All,2012,Equality,Security,ES-SILC-1,0.8198966760823166,4 (Primary_indicator)
MT,All,2012,Equality,Security,ES-SILC-2,0.6829726895474326,4 (Primary_indicator)
MT,All,2012,Equality,Community,EC-SILC-1,0.5704228130609689,4 (Primary_indicator)
MT,All,2012,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.8868661225191586,4 (Primary_indicator)
MT,All,2012,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.5512347680357832,4 (Primary_indicator)
MT,All,2012,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.893132983585277,4 (Primary_indicator)
MT,All,2012,Health and Animal Welfare,Health condition and impact,AH-SILC-4,0.2971504654262513,4 (Primary_indicator)
MT,All,2012,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-1,0.4852867701150566,4 (Primary_indicator)
MT,All,2012,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-2,0.6164500899044731,4 (Primary_indicator)
MT,All,2012,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-3,0.9297462361250656,4 (Primary_indicator)
MT,All,2012,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,RU-SILC-1,0.8687992536038349,4 (Primary_indicator)
MT,All,2012,Energy and Housing,Housing quality,All,0.9642503023255614,3 (Secondary_indicator)
MT,All,2012,Energy and Housing,Energy,All,0.8292667155662847,3 (Secondary_indicator)
MT,All,2012,Equality,Security,All,0.751654812836194,3 (Secondary_indicator)
MT,All,2012,Equality,Community,All,0.5704228130609689,3 (Secondary_indicator)
MT,All,2012,Health and Animal Welfare,Health condition and impact,All,0.6616633997138339,3 (Secondary_indicator)
MT,All,2012,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,All,0.6927612985603877,3 (Secondary_indicator)
MT,All,2012,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,All,0.8687992536038349,3 (Secondary_indicator)
MT,All,2012,Energy and Housing,All,All,0.8967585089459231,2 (EU_Priority)
MT,All,2012,Equality,All,All,0.6610388129485814,2 (EU_Priority)
MT,All,2012,Health and Animal Welfare,All,All,0.6616633997138339,2 (EU_Priority)
MT,All,2012,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.7807802760821113,2 (EU_Priority)
MT,All,2012,All,All,All,0.7500602494226124,1 (EWBI)
NL,All,2012,Energy and Housing,Housing quality,HQ-SILC-1,0.9427271766105059,4 (Primary_indicator)
NL,All,2012,Energy and Housing,Energy,HE-SILC-1,0.9179652097467386,4 (Primary_indicator)
NL,All,2012,Energy and Housing,Energy,HE-SILC-2,0.9708842542131993,4 (Primary_indicator)
NL,All,2012,Equality,Security,ES-SILC-1,0.8154694332433777,4 (Primary_indicator)
NL,All,2012,Equality,Security,ES-SILC-2,0.9201824318569456,4 (Primary_indicator)
NL,All,2012,Equality,Community,EC-SILC-1,0.8048920344030709,4 (Primary_indicator)
NL,All,2012,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.8214101710540478,4 (Primary_indicator)
NL,All,2012,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.4896822655288385,4 (Primary_indicator)
NL,All,2012,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.45607908440799205,4 (Primary_indicator)
NL,All,2012,Health and Animal Welfare,Health condition and impact,AH-SILC-4,0.4322188922582074,4 (Primary_indicator)
NL,All,2012,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-1,0.46114208502554277,4 (Primary_indicator)
NL,All,2012,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-2,0.7326271343042748,4 (Primary_indicator)
NL,All,2012,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-3,0.7271267730467369,4 (Primary_indicator)
NL,All,2012,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,RU-SILC-1,0.7708675038509964,4 (Primary_indicator)
NL,All,2012,Energy and Housing,Housing quality,All,0.9427271766105059,3 (Secondary_indicator)
NL,All,2012,Energy and Housing,Energy,All,0.9445255850135037,3 (Secondary_indicator)
NL,All,2012,Equality,Security,All,0.8684090358168967,3 (Secondary_indicator)
NL,All,2012,Equality,Community,All,0.8048920344030709,3 (Secondary_indicator)
NL,All,2012,Health and Animal Welfare,Health condition and impact,All,0.5542793415457227,3 (Secondary_indicator)
NL,All,2012,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,All,0.6471839177759215,3 (Secondary_indicator)
NL,All,2012,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,All,0.7708675038509964,3 (Secondary_indicator)
NL,All,2012,Energy and Housing,All,All,0.9436263808120048,2 (EU_Priority)
NL,All,2012,Equality,All,All,0.8366505351099838,2 (EU_Priority)
NL,All,2012,Health and Animal Welfare,All,All,0.5542793415457227,2 (EU_Priority)
NL,All,2012,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.709025710813459,2 (EU_Priority)
NL,All,2012,All,All,All,0.7608954920702926,1 (EWBI)
NO,All,2012,Energy and Housing,Housing quality,HQ-SILC-1,0.8917451544247734,4 (Primary_indicator)
NO,All,2012,Energy and Housing,Energy,HE-SILC-1,0.9368182132907054,4 (Primary_indicator)
NO,All,2012,Energy and Housing,Energy,HE-SILC-2,0.9165026876153406,4 (Primary_indicator)
NO,All,2012,Equality,Security,ES-SILC-1,0.9624501055140242,4 (Primary_indicator)
NO,All,2012,Equality,Security,ES-SILC-2,0.9740671206939119,4 (Primary_indicator)
NO,All,2012,Equality,Community,EC-SILC-1,0.9330887467178787,4 (Primary_indicator)
NO,All,2012,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.7872306888619931,4 (Primary_indicator)
NO,All,2012,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.5809398888880783,4 (Primary_indicator)
NO,All,2012,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.8365657469505491,4 (Primary_indicator)
NO,All,2012,Health and Animal Welfare,Health condition and impact,AH-SILC-4,0.6009026648601302,4 (Primary_indicator)
NO,All,2012,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,RU-SILC-1,0.9219020135539066,4 (Primary_indicator)
NO,All,2012,Energy and Housing,Housing quality,All,0.8917451544247734,3 (Secondary_indicator)
NO,All,2012,Energy and Housing,Energy,All,0.9267905925707532,3 (Secondary_indicator)
NO,All,2012,Equality,Security,All,0.9683037932101555,3 (Secondary_indicator)
NO,All,2012,Equality,Community,All,0.9330887467178787,3 (Secondary_indicator)
NO,All,2012,Health and Animal Welfare,Health condition and impact,All,0.708409917593275,3 (Secondary_indicator)
NO,All,2012,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,All,0.9219020135539066,3 (Secondary_indicator)
NO,All,2012,Energy and Housing,All,All,0.9092678734977633,2 (EU_Priority)
NO,All,2012,Equality,All,All,0.9506962699640171,2 (EU_Priority)
NO,All,2012,Health and Animal Welfare,All,All,0.708409917593275,2 (EU_Priority)
NO,All,2012,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.9219020135539066,2 (EU_Priority)
NO,All,2012,All,All,All,0.8725690186522406,1 (EWBI)
PL,All,2012,Energy and Housing,Housing quality,HQ-SILC-1,0.4736364808584013,4 (Primary_indicator)
PL,All,2012,Energy and Housing,Energy,HE-SILC-1,0.7622400383768814,4 (Primary_indicator)
PL,All,2012,Energy and Housing,Energy,HE-SILC-2,0.7514875154032159,4 (Primary_indicator)
PL,All,2012,Energy and Housing,Energy,HE-HBS-1,0.9109251298448316,4 (Primary_indicator)
PL,All,2012,Energy and Housing,Energy,HE-HBS-2,0.9165472490888935,4 (Primary_indicator)
PL,All,2012,Equality,Security,ES-SILC-1,0.47963940619189965,4 (Primary_indicator)
PL,All,2012,Equality,Security,ES-SILC-2,0.7226487925658213,4 (Primary_indicator)
PL,All,2012,Equality,Community,EC-SILC-1,0.6409575020537526,4 (Primary_indicator)
PL,All,2012,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.48719358134090524,4 (Primary_indicator)
PL,All,2012,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.48346781078411527,4 (Primary_indicator)
PL,All,2012,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.5711602311548335,4 (Primary_indicator)
PL,All,2012,Health and Animal Welfare,Health condition and impact,AH-SILC-4,0.5443931757981858,4 (Primary_indicator)
PL,All,2012,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-1,0.28762646007799236,4 (Primary_indicator)
